customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,MonthlyServiceCalls,City,PlanType,Churn
CUST_03213,61,53.455181074782395,7324.775934987016,Month-to-month,DSL,No internet service,No internet service,No internet service,No internet service,17,Hyderabad,Basic,1
CUST_03214,61,90.70272293872425,7193.677657998497,Two year,DSL,No internet service,Yes,No internet service,No internet service,19,Chennai,Basic,0
CUST_03215,45,74.61057857811758,2672.944197228049,One year,No,Yes,No internet service,No,No,18,Chennai,Premium,0
CUST_03216,12,110.22750317034765,4306.040645845968,One year,Fiber optic,Yes,Yes,No,Yes,7,Chennai,Basic,0
CUST_03217,2,79.4212144776661,5532.50219327555,Month-to-month,DSL,Yes,No,Yes,Yes,17,Mumbai,Premium,0
CUST_03218,5,68.28785726511332,2749.060546343939,Two year,DSL,Yes,No,Yes,No,9,Chennai,Standard,0
CUST_03219,7,98.14677783644676,366.60439282429985,Month-to-month,No,No internet service,No internet service,Yes,No internet service,17,Bangalore,Standard,1
CUST_03220,43,114.64845277481142,4222.225290642468,Month-to-month,No,No,Yes,No,No,16,Delhi,Premium,0
CUST_03221,32,54.296282946987,126.72510445516568,Month-to-month,Fiber optic,No,No,No internet service,No internet service,8,Chennai,Standard,0
CUST_03222,49,43.48737343687873,8081.376188925484,Two year,Fiber optic,No,No internet service,Yes,Yes,2,Bangalore,Premium,0
CUST_03223,10,80.85417442200219,6775.47068599141,One year,DSL,Yes,No,No,No,14,Bangalore,Premium,0
CUST_03224,27,68.88502775769587,1646.6269244731288,Month-to-month,No,No,No internet service,No internet service,No,11,Delhi,Premium,1
CUST_03225,69,118.8969286362079,2457.1835741013365,Month-to-month,Fiber optic,Yes,Yes,No,No,16,Mumbai,Basic,0
CUST_03226,40,65.1609019830688,8354.436564300875,Two year,Fiber optic,Yes,No internet service,No,No internet service,5,Chennai,Standard,0
CUST_03227,15,25.58181823875528,3186.438836226544,Month-to-month,Fiber optic,No,Yes,No,No internet service,8,Pune,Standard,1
CUST_03228,67,117.69164419931886,6665.533035754274,One year,No,No,No,Yes,Yes,9,Bangalore,Premium,1
CUST_03229,47,104.0458684505411,3807.8888031321153,Month-to-month,No,No,Yes,No,No internet service,2,Bangalore,Basic,0
CUST_03230,55,36.181514683712265,7347.261628221376,One year,No,No internet service,Yes,No,No internet service,5,Delhi,Standard,0
CUST_03231,63,110.26973581751267,5987.237256225919,Month-to-month,No,Yes,No,No,No,12,Pune,Basic,0
CUST_03232,58,52.74801572381795,212.3231279968136,Month-to-month,No,No internet service,Yes,Yes,Yes,13,Bangalore,Standard,0
CUST_03233,61,56.46542242251334,2515.01501253661,Month-to-month,DSL,No,Yes,No,Yes,3,Chennai,Premium,0
CUST_03234,10,110.45193120094025,4750.890814926264,One year,DSL,No internet service,No internet service,No,No,9,Mumbai,Standard,1
CUST_03235,17,72.07178763360216,7873.808241799652,Month-to-month,No,No internet service,Yes,Yes,No internet service,18,Bangalore,Basic,0
CUST_03236,18,32.051818798649,883.4175663491213,Month-to-month,DSL,No,No internet service,No,No internet service,15,Mumbai,Premium,0
CUST_03237,54,55.64372825286401,5117.06064486527,Month-to-month,No,No,Yes,No internet service,No,6,Bangalore,Basic,1
CUST_03238,25,91.65393951932384,2581.0630358421613,One year,DSL,Yes,No,No,No,4,Bangalore,Standard,0
CUST_03239,5,35.766787182937705,7561.278247088892,Month-to-month,DSL,Yes,Yes,No,No internet service,11,Chennai,Standard,0
CUST_03240,3,78.20358213544858,6508.168629123509,Two year,Fiber optic,No internet service,Yes,Yes,Yes,14,Mumbai,Premium,0
CUST_03241,28,88.91796156033053,3153.818488082758,One year,No,No,Yes,Yes,No,0,Pune,Premium,1
CUST_03242,58,53.07306470534309,1435.3690362728612,Two year,DSL,Yes,No internet service,Yes,No internet service,5,Hyderabad,Basic,0
CUST_03243,16,88.77583024824888,115.52580187387971,Month-to-month,DSL,Yes,No,Yes,No,18,Chennai,Premium,1
CUST_03244,42,108.1891498865905,5286.462410599469,One year,Fiber optic,No internet service,No,No internet service,Yes,4,Mumbai,Basic,0
CUST_03245,65,66.15590791179056,3462.7421363282097,One year,DSL,No internet service,Yes,No,Yes,8,Mumbai,Premium,0
CUST_03246,33,57.056751474338135,2687.7645724450435,Month-to-month,Fiber optic,No internet service,Yes,No,No internet service,6,Mumbai,Standard,1
CUST_03247,7,43.61815693854514,8377.03043766364,Two year,DSL,No,No internet service,No internet service,Yes,8,Hyderabad,Basic,0
CUST_03248,12,79.62895894605703,3971.817593822593,One year,Fiber optic,Yes,No,Yes,No,15,Chennai,Standard,0
CUST_03249,7,107.74490889994902,6378.136803880488,One year,Fiber optic,Yes,Yes,No,Yes,4,Hyderabad,Standard,1
CUST_03250,64,51.115449252889796,1522.8121231249859,One year,No,Yes,Yes,No internet service,No internet service,9,Bangalore,Basic,0
CUST_03251,42,58.416023502804954,132.12749616606445,One year,No,No internet service,No,No,No,14,Delhi,Premium,0
CUST_03252,38,59.475802790098356,3559.7661381580715,One year,DSL,No,Yes,No internet service,Yes,14,Hyderabad,Basic,0
CUST_03253,58,75.20285886130675,5664.169129983657,Month-to-month,No,No internet service,Yes,No internet service,Yes,12,Bangalore,Standard,0
CUST_03254,43,41.29771407987874,4314.970141028103,One year,No,No internet service,No,No,Yes,19,Hyderabad,Standard,0
CUST_03255,8,101.86553784138583,7570.9347971700845,Two year,No,No,No internet service,Yes,No internet service,17,Mumbai,Standard,1
CUST_03256,36,48.151432305430575,3699.012856769532,One year,DSL,No,Yes,Yes,No internet service,6,Delhi,Standard,0
CUST_03257,35,89.94699447146155,2655.9258611645196,Month-to-month,DSL,No internet service,Yes,No internet service,Yes,7,Delhi,Basic,0
CUST_03258,27,70.34800566151429,7787.924871593233,Month-to-month,No,No,No,Yes,No,7,Pune,Basic,0
CUST_03259,41,77.76155554198121,3468.496927376819,Two year,No,No internet service,No,No,Yes,10,Bangalore,Basic,0
CUST_03260,42,36.32009136038489,2305.1531624271856,One year,DSL,Yes,No internet service,No internet service,No,8,Pune,Basic,0
CUST_03261,41,92.97236621417339,846.361253503102,Two year,No,No,No internet service,No,No,5,Hyderabad,Standard,0
CUST_03262,65,37.23929294234837,6746.853496416593,Two year,Fiber optic,Yes,Yes,No,No internet service,19,Hyderabad,Premium,0
CUST_03263,54,29.57431103799879,7016.425770487305,Two year,DSL,No,No internet service,Yes,Yes,1,Hyderabad,Basic,0
CUST_03264,71,73.76130898865627,300.4318001997888,Two year,DSL,No internet service,No internet service,No,No internet service,4,Bangalore,Standard,0
CUST_03265,47,90.34830796560186,3060.031965641733,One year,Fiber optic,No internet service,No internet service,No internet service,Yes,3,Hyderabad,Basic,1
CUST_03266,21,23.103655316345186,6378.452087899895,Month-to-month,No,No internet service,Yes,No internet service,No,19,Delhi,Standard,0
CUST_03267,26,25.07832212393529,8045.210830393673,Month-to-month,Fiber optic,No internet service,No internet service,No,No internet service,14,Delhi,Premium,1
CUST_03268,66,99.87327459600374,3222.6546835724844,One year,No,No internet service,No internet service,No,No internet service,6,Chennai,Premium,0
CUST_03269,12,100.52133534974787,7414.757204960864,Two year,No,No internet service,No internet service,No internet service,No internet service,0,Hyderabad,Basic,0
CUST_03270,44,43.02108114002628,3357.536488206079,One year,DSL,No,No,Yes,No,18,Hyderabad,Premium,0
CUST_03271,9,80.75327668562076,1540.473428272141,Two year,DSL,No,No internet service,Yes,No internet service,17,Pune,Standard,1
CUST_03272,8,63.20436766475527,47.230191515408734,Two year,No,Yes,No internet service,Yes,Yes,1,Delhi,Standard,1
CUST_03273,53,82.53499622315833,2818.595438382726,One year,Fiber optic,No,No,No,Yes,12,Delhi,Basic,1
CUST_03274,26,106.01368697812096,3228.2253802695654,One year,DSL,No,No,No,No,13,Mumbai,Premium,0
CUST_03275,33,26.14535530739016,8034.486880022385,Two year,No,Yes,Yes,No internet service,No internet service,2,Mumbai,Premium,0
CUST_03276,0,97.35441145082234,1765.8878810317228,Two year,DSL,Yes,Yes,No internet service,Yes,15,Chennai,Standard,1
CUST_03277,31,68.28896866114601,3260.080865404475,Two year,DSL,No internet service,No,No internet service,No internet service,13,Delhi,Standard,0
CUST_03278,70,75.54094826372364,231.35732915964581,Two year,DSL,Yes,Yes,No internet service,Yes,14,Chennai,Standard,0
CUST_03279,66,84.70099872174627,6494.344033045139,One year,Fiber optic,Yes,No internet service,Yes,No,2,Hyderabad,Standard,1
CUST_03280,19,112.10756121116896,7780.227965914797,Month-to-month,Fiber optic,No,Yes,No,Yes,1,Hyderabad,Premium,0
CUST_03281,34,23.78543526227726,2035.194730199204,Month-to-month,No,No internet service,No internet service,No,Yes,2,Delhi,Basic,1
CUST_03282,16,21.00658791669366,3656.736528449875,Two year,Fiber optic,Yes,No internet service,Yes,Yes,8,Bangalore,Premium,0
CUST_03283,17,36.18270171185489,1053.759254426361,Month-to-month,No,No internet service,No internet service,No internet service,No,7,Chennai,Premium,0
CUST_03284,44,118.61766805472712,3892.8781199139394,Month-to-month,No,No internet service,No,No internet service,Yes,18,Bangalore,Standard,1
CUST_03285,52,90.93778947253313,1149.0107766292172,Month-to-month,DSL,Yes,Yes,No,No,19,Hyderabad,Standard,0
CUST_03286,67,80.6933941435592,4457.041929663248,Month-to-month,DSL,Yes,Yes,No internet service,No,19,Pune,Standard,1
CUST_03287,64,22.797983448304286,6249.064146946202,Month-to-month,Fiber optic,Yes,No,No,Yes,14,Chennai,Basic,0
CUST_03288,0,107.66924283708241,4711.453415973774,Month-to-month,No,Yes,No,Yes,No internet service,11,Hyderabad,Basic,1
CUST_03289,57,100.90119903631027,2097.952463881723,Two year,No,No internet service,Yes,No,Yes,13,Mumbai,Standard,0
CUST_03290,25,85.80960447444266,3018.897548747253,Two year,DSL,No,No,Yes,No,17,Delhi,Standard,0
CUST_03291,19,52.591343179439676,5434.373961219174,Two year,DSL,No internet service,No,No internet service,No internet service,1,Mumbai,Premium,0
CUST_03292,9,25.191505467962244,5020.305453689056,One year,DSL,No internet service,No internet service,No,Yes,10,Chennai,Premium,1
CUST_03293,58,77.16392576589409,1178.1237528451506,Month-to-month,Fiber optic,No internet service,No internet service,No internet service,Yes,0,Mumbai,Premium,1
CUST_03294,40,91.40884628900542,7184.861434787684,Month-to-month,No,Yes,No internet service,No internet service,Yes,18,Pune,Standard,0
CUST_03295,4,27.612515748679236,4048.5523536791848,One year,No,Yes,No,No internet service,Yes,13,Chennai,Premium,1
CUST_03296,64,82.64430129944658,1395.2157624328656,Month-to-month,No,No,No,No,Yes,8,Bangalore,Basic,0
CUST_03297,16,47.209338924490176,1059.8147341188535,Two year,DSL,No,No internet service,No internet service,No internet service,2,Delhi,Premium,0
CUST_03298,21,95.95291056442079,8207.810152539994,Two year,Fiber optic,No,No internet service,No,Yes,13,Bangalore,Basic,0
CUST_03299,40,73.04081676138738,2405.980812974017,One year,Fiber optic,No internet service,Yes,No internet service,No,19,Pune,Premium,0
CUST_03300,67,31.161752356664543,7724.6908127067,Two year,DSL,No,No internet service,Yes,No,2,Hyderabad,Basic,0
CUST_03301,68,71.70498366879008,3500.5845041581397,One year,Fiber optic,No internet service,No internet service,No,No internet service,3,Delhi,Standard,0
CUST_03302,10,58.365160063405305,3291.38557310396,Two year,Fiber optic,Yes,Yes,Yes,No,1,Mumbai,Basic,1
CUST_03303,55,36.396308764728495,5963.279520566482,Month-to-month,No,No internet service,Yes,Yes,No internet service,1,Chennai,Premium,0
CUST_03304,50,103.83460385433656,101.8300469114639,Two year,DSL,Yes,Yes,No,No,14,Delhi,Standard,0
CUST_03305,20,19.124901746911892,2885.6753224689724,One year,DSL,Yes,Yes,No,No internet service,12,Hyderabad,Standard,0
CUST_03306,25,49.83708424156681,2585.0409308109233,Month-to-month,DSL,No,No,No,Yes,19,Bangalore,Standard,0
CUST_03307,18,19.284693893281528,7381.208035717282,One year,DSL,Yes,Yes,No internet service,No,10,Hyderabad,Basic,0
CUST_03308,59,27.792708543627576,4506.025857974283,Month-to-month,No,No,Yes,No internet service,No,13,Mumbai,Standard,0
CUST_03309,70,48.30381435565427,3110.2840735761047,Month-to-month,Fiber optic,No,No,Yes,No internet service,16,Chennai,Premium,1
CUST_03310,46,23.535660909716107,2274.884709962209,Two year,Fiber optic,No,Yes,No,No internet service,14,Chennai,Standard,0
CUST_03311,70,78.8563143004284,5026.704198331756,Two year,No,No internet service,Yes,Yes,No internet service,13,Mumbai,Premium,0
CUST_03312,25,26.860016614590645,1304.491578088819,Month-to-month,Fiber optic,No,Yes,No internet service,No,18,Chennai,Standard,0
CUST_03313,39,89.5747906747417,2106.3088464914854,Two year,DSL,No,No,Yes,No internet service,1,Delhi,Basic,1
CUST_03314,4,23.369495487970433,2508.4183840792075,Two year,No,Yes,No internet service,Yes,Yes,3,Delhi,Standard,0
CUST_03315,20,24.049507269711874,5174.283693602074,One year,No,No internet service,Yes,No,No internet service,7,Mumbai,Premium,0
CUST_03316,3,49.143241701393165,3183.9485623777446,Two year,DSL,No,Yes,No,Yes,11,Mumbai,Premium,0
CUST_03317,22,109.4502955468663,4308.05395161826,Month-to-month,DSL,No,Yes,Yes,Yes,12,Hyderabad,Standard,1
CUST_03318,14,83.42211136977828,5535.017353268188,Two year,DSL,No,Yes,No internet service,No internet service,17,Chennai,Basic,0
CUST_03319,7,96.55339177674978,8129.095718050803,Month-to-month,Fiber optic,Yes,No,Yes,Yes,16,Pune,Standard,1
CUST_03320,40,32.43831516666482,6505.3508022255455,Month-to-month,DSL,Yes,No internet service,No internet service,Yes,12,Bangalore,Basic,1
CUST_03321,18,103.08079419121908,3455.3880128126175,One year,No,Yes,Yes,Yes,Yes,11,Mumbai,Premium,0
CUST_03322,45,18.830917315811984,6364.871725637532,Month-to-month,Fiber optic,No,Yes,Yes,No internet service,6,Hyderabad,Premium,0
CUST_03323,27,39.73184977476663,8073.306042556761,Month-to-month,Fiber optic,No,No,No,No internet service,15,Mumbai,Standard,0
CUST_03324,67,80.84141675729933,4253.745788238287,One year,No,No,No internet service,Yes,Yes,13,Mumbai,Basic,0
CUST_03325,14,56.275133676593136,3499.8349867483503,Month-to-month,Fiber optic,No,No internet service,No internet service,No,4,Delhi,Premium,0
CUST_03326,36,118.38772595529348,679.7546049242474,One year,DSL,No,No internet service,Yes,Yes,10,Pune,Basic,0
CUST_03327,0,21.09460317546846,7587.085483860614,Month-to-month,DSL,Yes,Yes,Yes,No internet service,7,Chennai,Standard,0
CUST_03328,66,119.8570131295274,2108.2555696917866,Two year,DSL,No,Yes,No internet service,Yes,8,Pune,Basic,0
CUST_03329,23,81.61003895185424,560.4908808199416,One year,DSL,No internet service,Yes,Yes,Yes,17,Mumbai,Basic,0
CUST_03330,26,74.98811344880184,4574.559973265566,One year,Fiber optic,No,No,Yes,No internet service,7,Chennai,Premium,0
CUST_03331,39,24.070269141525387,7192.920797045656,Month-to-month,No,Yes,No,Yes,No internet service,6,Hyderabad,Basic,1
CUST_03332,62,45.879545419920845,3467.078541794731,One year,Fiber optic,No,No,Yes,No,7,Mumbai,Basic,0
CUST_03333,60,112.31559420574276,6659.978281888776,Month-to-month,No,No internet service,Yes,No internet service,Yes,14,Pune,Premium,1
CUST_03334,35,54.13309232530291,7112.310933782852,One year,No,No,Yes,No internet service,Yes,18,Bangalore,Premium,0
CUST_03335,23,85.4886264476596,3872.250985910084,One year,DSL,No internet service,Yes,No internet service,Yes,3,Pune,Standard,0
CUST_03336,23,119.9486277427096,5030.480869307097,Two year,Fiber optic,No internet service,No internet service,No internet service,No,6,Delhi,Premium,0
CUST_03337,3,44.8331108110212,4546.64411620729,Month-to-month,DSL,Yes,No,Yes,No,3,Bangalore,Basic,1
CUST_03338,66,76.76024965947838,7984.259298383842,Two year,Fiber optic,No internet service,No,No internet service,Yes,14,Delhi,Standard,0
CUST_03339,33,89.03665485562574,6171.73922094832,One year,Fiber optic,No,No internet service,Yes,No internet service,1,Mumbai,Premium,1
CUST_03340,56,34.79197914967234,7866.757720952099,Month-to-month,DSL,No internet service,No internet service,No,Yes,11,Pune,Premium,0
CUST_03341,48,33.16460149701057,1884.1246339216455,Two year,Fiber optic,No,No internet service,Yes,Yes,5,Mumbai,Premium,0
CUST_03342,52,64.54340698913367,2649.428977244711,One year,DSL,No,Yes,Yes,Yes,5,Chennai,Standard,0
CUST_03343,22,57.352877219447514,619.4880795133341,Two year,No,No,No internet service,No internet service,No internet service,13,Delhi,Standard,0
CUST_03344,68,90.84997455944601,4258.219288693841,One year,DSL,No,Yes,No internet service,No,5,Hyderabad,Premium,0
CUST_03345,52,25.0898946877558,7430.620648551295,One year,Fiber optic,Yes,Yes,No internet service,No,0,Bangalore,Standard,0
CUST_03346,61,117.16099562155043,2790.31368506273,Month-to-month,Fiber optic,No,No,No,Yes,5,Pune,Basic,0
CUST_03347,40,19.4562521319549,1106.08883114423,Month-to-month,No,Yes,No internet service,Yes,Yes,17,Hyderabad,Basic,0
CUST_03348,56,79.33431608228742,598.5611343082275,Month-to-month,No,No internet service,Yes,No,Yes,15,Delhi,Standard,0
CUST_03349,59,75.38852477847361,3813.6973115456376,One year,No,No,Yes,Yes,No internet service,0,Hyderabad,Premium,0
CUST_03350,53,31.741004548712027,1409.2324379411702,Two year,DSL,No internet service,No internet service,Yes,Yes,18,Delhi,Standard,0
CUST_03351,69,33.39343023678004,2953.6543730034477,Month-to-month,DSL,Yes,Yes,No,No internet service,17,Chennai,Standard,0
CUST_03352,56,98.85310375505193,6973.06873215523,Month-to-month,Fiber optic,No,Yes,No,Yes,1,Chennai,Premium,0
CUST_03353,9,108.53137075809367,3275.4899005493216,Month-to-month,No,No,Yes,Yes,Yes,18,Hyderabad,Premium,1
CUST_03354,39,46.86773052014449,5190.9251286504095,Month-to-month,No,Yes,No internet service,No,Yes,16,Hyderabad,Basic,0
CUST_03355,6,62.67232432418198,4277.321593489116,One year,DSL,No internet service,Yes,No internet service,No,17,Pune,Basic,1
CUST_03356,37,54.209494185912064,6112.599390971848,Two year,Fiber optic,Yes,No,Yes,Yes,3,Delhi,Standard,0
CUST_03357,60,25.399795324638493,1342.5911821325583,One year,No,No internet service,No internet service,No internet service,Yes,17,Chennai,Basic,0
CUST_03358,2,86.66683309361257,7825.180871454054,One year,DSL,No internet service,No,No,Yes,4,Pune,Premium,1
